,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
7,7-8-19_Makenzie_78-473-TX430-N5_2019-08-27_12-53-49.776_2764900.npy,78-473-TX430-N5,08-27,450,9624,220,634,206,N5,5,51,17.9211111111111,8064.5,172472.773333333,3942.64444444445,11361.9844444444,3691.74888888889
8,7-8-19_Makenzie_78-473-TX430-N5_2019-08-29_12-55-56.057_2828300.npy,78-473-TX430-N5,08-29,171,9360,512,682,506,N5,5,51,17.9211111111111,3064.51,167741.6,9175.60888888889,12222.1977777778,9068.08222222222
9,7-8-19_Makenzie_78-473-TX430-N5_2019-08-31_12-53-47.280_2896300.npy,78-473-TX430-N5,08-31,151,9110,509,593,469,N5,5,51,17.9211111111111,2706.08777777778,163261.322222222,9121.84555555556,10627.2188888889,8405.00111111111
10,7-8-19_Makenzie_78-473-TX430-N5_2019-09-02_16-01-40.967_2958700.npy,78-473-TX430-N5,09-02,324,8100,640,843,628,N5,5,51,17.9211111111111,5806.44,145161,11469.5111111111,15107.4966666667,11254.4577777778
11,7-8-19_Makenzie_78-473-TX430-N5_2019-09-04_12-54-35.992_3008900.npy,78-473-TX430-N5,09-04,589,7918,548,647,614,N5,5,51,17.9211111111111,10555.5344444444,141899.357777778,9820.76888888889,11594.9588888889,11003.5622222222
12,7-8-19_Makenzie_78-473-TX430-N5_2019-09-05_08-55-47.042_3031300.npy,78-473-TX430-N5,09-05,333,8061,444,640,586,N5,5,51,17.9211111111111,5967.73,144462.076666667,7956.97333333333,11469.5111111111,10501.7711111111
13,7-8-19_Makenzie_78-473-TX430-N5_2019-09-06_12-59-02.185_3053700.npy,78-473-TX430-N5,09-06,804,7872,647,623,477,N5,5,51,17.9211111111111,14408.5733333333,141074.986666667,11594.9588888889,11164.8522222222,8548.37
14,7-8-19_Makenzie_78-473-TX430-N5_2019-09-07_12-55-12.358_3076100.npy,78-473-TX430-N5,09-07,445,7876,783,602,391,N5,5,51,17.9211111111111,7974.89444444445,141146.671111111,14032.23,10788.5088888889,7007.15444444445
15,7-8-19_Makenzie_78-473-TX430-N5_2019-09-08_12-53-21.271_3098500.npy,78-473-TX430-N5,09-08,745,7950,760,679,388,N5,5,51,17.9211111111111,13351.2277777778,142472.833333333,13620.0444444444,12168.4344444444,6953.39111111111
16,7-8-19_Makenzie_78-473-TX430-N5_2019-09-09_16-09-04.517_3122400.npy,78-473-TX430-N5,09-09,517,7896,804,625,395,N5,5,51,17.9211111111111,9265.21444444445,141505.093333333,14408.5733333333,11200.6944444444,7078.83888888889
17,7-8-19_Makenzie_78-473-TX430-N5_2019-09-10_12-53-44.571_3136400.npy,78-473-TX430-N5,09-10,557,7807,825,645,376,N5,5,51,17.9211111111111,9982.05888888889,139910.114444444,14784.9166666667,11559.1166666667,6738.33777777778
18,7-8-19_Makenzie_78-473-TX430-N5_2019-09-11_13-56-41.500_3160800.npy,78-473-TX430-N5,09-11,749,7692,904,665,413,N5,5,51,17.9211111111111,13422.9122222222,137849.186666667,16200.6844444444,11917.5388888889,7401.41888888889
19,7-8-19_Makenzie_78-473-TX430-N5_2019-09-12_13-06-31.166_3175400.npy,78-473-TX430-N5,09-12,1222,15916,1548,1259,536,N5,6,67,10.3837848073068,12688.9850345288,165268.318993094,16074.0988817108,13073.1850723992,5565.70865671642
20,7-8-19_Makenzie_78-473-TX430-N5_2019-09-13_12-37-03.318_3189400.npy,78-473-TX430-N5,09-13,1419,7476,1238,645,432,N5,5,51,17.9211111111111,25430.0566666667,133978.226666667,22186.3355555556,11559.1166666667,7741.92
21,7-8-19_Makenzie_78-473-TX430-N5_2019-09-14_10-06-41.785_3195000.npy,78-473-TX430-N5,09-14,475,7835,679,682,360,N5,5,51,17.9211111111111,8512.52777777778,140411.905555556,12168.4344444444,12222.1977777778,6451.6
22,7-8-19_Makenzie_78-473-TX430-N5_2019-09-15_10-06-26.518_3200600.npy,78-473-TX430-N5,09-15,519,7780,624,704,402,N5,5,51,17.9211111111111,9301.05666666667,139426.244444444,11182.7733333333,12616.4622222222,7204.28666666667
23,7-8-19_Makenzie_78-473-TX430-N5_2019-09-16_11-17-21.999_3206200.npy,78-473-TX430-N5,09-16,471,7375,748,664,699,N5,5,51,17.9211111111111,8440.84333333333,132168.194444444,13404.9911111111,11899.6177777778,12526.8566666667
24,7-8-19_Makenzie_78-473-TX430-N5_2019-09-18_10-06-23.819_3219400.npy,78-473-TX430-N5,09-18,1073,7036,692,762,1049,N5,5,51,17.9211111111111,19229.3522222222,126092.937777778,12401.4088888889,13655.8866666667,18799.2455555556
25,7-8-19_Makenzie_78-473-TX430-N5_2019-09-19_10-07-46.907_3227000.npy,78-473-TX430-N5,09-19,438,6879,647,762,1136,N5,5,51,17.9211111111111,7849.44666666667,123279.323333333,11594.9588888889,13655.8866666667,20358.3822222222
