,photo,Taxa,day,Dry,Green,Panicle,Stalk,Yellow,trt,zoom_num,pot_pixel_count,square,rDry,rGreen,rPanicle,rStalk,rYellow
54,7-8-19_Makenzie_78-450-TX430-N1_2019-08-01_13-28-50.620_1528600.npy,78-450-TX430-N1,08-01,70,2806,228,189,196,N2,4,52,17.2384652366864,1206.69256656805,48371.133454142,3930.3700739645,3258.06992973373,3378.73918639053
55,7-8-19_Makenzie_78-450-TX430-N1_2019-08-03_13-29-10.769_1647300.npy,78-450-TX430-N1,08-03,72,2893,207,190,219,N2,4,52,17.2384652366864,1241.16949704142,49870.8799297337,3568.36230399408,3275.30839497041,3775.22388683432
56,7-8-19_Makenzie_78-450-TX430-N1_2019-08-05_13-48-52.216_1766000.npy,78-450-TX430-N1,08-05,264,2837,255,247,192,N2,4,52,17.2384652366864,4550.95482248521,48905.5258764793,4395.80863535503,4257.90091346154,3309.78532544379
57,7-8-19_Makenzie_78-450-TX430-N1_2019-08-07_14-03-48.692_1878900.npy,78-450-TX430-N1,08-07,840,2958,314,274,147,N2,4,52,17.2384652366864,14480.3107988166,50991.3801701183,5412.87808431953,4723.33947485207,2534.0543897929
58,7-8-19_Makenzie_78-450-TX430-N1_2019-08-09_14-31-27.459_1997600.npy,78-450-TX430-N1,08-09,830,3118,381,302,261,N2,5,51,17.9211111111111,14874.5222222222,55878.0244444445,6827.94333333333,5412.17555555556,4677.41
59,7-8-19_Makenzie_78-450-TX430-N1_2019-08-14_18-38-32.245_2256400.npy,78-450-TX430-N1,08-14,133,3982,472,311,397,N2,5,51,17.9211111111111,2383.50777777778,71361.8644444445,8458.76444444444,5573.46555555556,7114.68111111111
60,7-8-19_Makenzie_78-450-TX430-N1_2019-08-15_22-01-13.578_2296100.npy,78-450-TX430-N1,08-15,335,4045,361,341,553,N2,5,51,17.9211111111111,6003.57222222222,72490.8944444445,6469.52111111111,6111.09888888889,9910.37444444445
61,7-8-19_Makenzie_78-450-TX430-N1_2019-08-17_17-39-01.547_2378300.npy,78-450-TX430-N1,08-17,346,4128,384,352,621,N2,5,51,17.9211111111111,6200.70444444445,73978.3466666667,6881.70666666667,6308.23111111111,11129.01
62,7-8-19_Makenzie_78-450-TX430-N1_2019-08-19_14-28-32.398_2477400.npy,78-450-TX430-N1,08-19,264,4283,303,386,573,N2,5,51,17.9211111111111,4731.17333333333,76756.1188888889,5430.09666666667,6917.54888888889,10268.7966666667
63,7-8-19_Makenzie_78-450-TX430-N1_2019-08-21_14-52-50.381_2571400.npy,78-450-TX430-N1,08-21,763,4521,292,481,530,N2,5,51,17.9211111111111,13673.8077777778,81021.3433333333,5232.96444444445,8620.05444444445,9498.18888888889
64,7-8-19_Makenzie_78-450-TX430-N1_2019-08-23_12-02-52.231_2635800.npy,78-450-TX430-N1,08-23,343,4590,316,436,454,N2,5,51,17.9211111111111,6146.94111111111,82257.9,5663.07111111111,7813.60444444445,8136.18444444445
65,7-8-19_Makenzie_78-450-TX430-N1_2019-08-25_12-01-59.457_2699200.npy,78-450-TX430-N1,08-25,1190,4844,128,753,219,N2,5,51,17.9211111111111,21326.1222222222,86809.8622222222,2293.90222222222,13494.5966666667,3924.72333333333
66,7-8-19_Makenzie_78-450-TX430-N1_2019-08-27_12-02-24.869_2762600.npy,78-450-TX430-N1,08-27,535,4933,141,604,331,N2,5,51,17.9211111111111,9587.79444444445,88404.8411111111,2526.87666666667,10824.3511111111,5931.88777777778
67,7-8-19_Makenzie_78-450-TX430-N1_2019-08-29_12-03-16.349_2826000.npy,78-450-TX430-N1,08-29,1589,5044,461,564,503,N2,5,51,17.9211111111111,28476.6455555556,90394.0844444445,8261.63222222222,10107.5066666667,9014.31888888889
68,7-8-19_Makenzie_78-450-TX430-N1_2019-08-31_12-02-25.269_2894000.npy,78-450-TX430-N1,08-31,459,5034,505,409,407,N2,5,51,17.9211111111111,8225.79,90214.8733333333,9050.16111111111,7329.73444444445,7293.89222222222
69,7-8-19_Makenzie_78-450-TX430-N1_2019-09-02_15-10-36.887_2956400.npy,78-450-TX430-N1,09-02,1761,4668,676,1215,798,N2,5,51,17.9211111111111,31559.0766666667,83655.7466666667,12114.6711111111,21774.15,14301.0466666667
70,7-8-19_Makenzie_78-450-TX430-N1_2019-09-04_12-03-08.901_3006600.npy,78-450-TX430-N1,09-04,427,4581,642,377,792,N2,5,51,17.9211111111111,7652.31444444445,82096.61,11505.3533333333,6756.25888888889,14193.52
71,7-8-19_Makenzie_78-450-TX430-N1_2019-09-05_08-04-15.169_3029000.npy,78-450-TX430-N1,09-05,548,4673,452,460,752,N2,5,51,17.9211111111111,9820.76888888889,83745.3522222222,8100.34222222222,8243.71111111111,13476.6755555556
72,7-8-19_Makenzie_78-450-TX430-N1_2019-09-06_12-07-45.319_3051400.npy,78-450-TX430-N1,09-06,865,4464,505,476,856,N2,5,51,17.9211111111111,15501.7611111111,79999.84,9050.16111111111,8530.44888888889,15340.4711111111
73,7-8-19_Makenzie_78-450-TX430-N1_2019-09-07_12-03-44.964_3073800.npy,78-450-TX430-N1,09-07,673,4484,515,459,790,N2,5,51,17.9211111111111,12060.9077777778,80358.2622222222,9229.37222222222,8225.79,14157.6777777778
74,7-8-19_Makenzie_78-450-TX430-N1_2019-09-08_12-01-54.334_3096200.npy,78-450-TX430-N1,09-08,855,4401,495,489,778,N2,5,51,17.9211111111111,15322.55,78870.81,8870.95,8763.42333333333,13942.6244444444
75,7-8-19_Makenzie_78-450-TX430-N1_2019-09-09_15-17-39.919_3120100.npy,78-450-TX430-N1,09-09,739,4431,407,488,768,N2,5,51,17.9211111111111,13243.7011111111,79408.4433333333,7293.89222222222,8745.50222222222,13763.4133333333
76,7-8-19_Makenzie_78-450-TX430-N1_2019-09-10_12-02-21.373_3134100.npy,78-450-TX430-N1,09-10,740,4324,426,489,789,N2,5,51,17.9211111111111,13261.6222222222,77490.8844444445,7634.39333333333,8763.42333333333,14139.7566666667
77,7-8-19_Makenzie_78-450-TX430-N1_2019-09-11_13-04-02.164_3158500.npy,78-450-TX430-N1,09-11,978,4200,499,530,835,N2,5,51,17.9211111111111,17526.8466666667,75268.6666666667,8942.63444444445,9498.18888888889,14964.1277777778
78,7-8-19_Makenzie_78-450-TX430-N1_2019-09-12_12-14-59.820_3173100.npy,78-450-TX430-N1,09-12,2056,8497,509,1162,1452,N2,6,67,10.3837848073068,21349.0615638227,88231.0195076855,5285.34646691914,12065.9579460904,15077.2555402094
79,7-8-19_Makenzie_78-450-TX430-N1_2019-09-13_11-45-40.844_3187100.npy,78-450-TX430-N1,09-13,1200,3647,676,523,966,N2,5,51,17.9211111111111,21505.3333333333,65358.2922222222,12114.6711111111,9372.74111111111,17311.7933333333
80,7-8-19_Makenzie_78-450-TX430-N1_2019-09-14_09-12-49.123_3192700.npy,78-450-TX430-N1,09-14,843,3788,204,613,893,N2,5,51,17.9211111111111,15107.4966666667,67885.1688888889,3655.90666666667,10985.6411111111,16003.5522222222
81,7-8-19_Makenzie_78-450-TX430-N1_2019-09-15_09-12-58.378_3198300.npy,78-450-TX430-N1,09-15,1127,3855,143,650,796,N2,5,51,17.9211111111111,20197.0922222222,69085.8833333333,2562.71888888889,11648.7222222222,14265.2044444444
82,7-8-19_Makenzie_78-450-TX430-N1_2019-09-16_10-23-51.704_3203900.npy,78-450-TX430-N1,09-16,1044,3681,318,618,762,N2,5,51,17.9211111111111,18709.64,65967.61,5698.91333333333,11075.2466666667,13655.8866666667
83,7-8-19_Makenzie_78-450-TX430-N1_2019-09-18_09-12-47.367_3217100.npy,78-450-TX430-N1,09-18,1660,3717,395,668,703,N2,5,51,17.9211111111111,29749.0444444444,66612.77,7078.83888888889,11971.3022222222,12598.5411111111
84,7-8-19_Makenzie_78-450-TX430-N1_2019-09-19_09-12-48.177_3224700.npy,78-450-TX430-N1,09-19,1100,3669,439,645,844,N1,5,51,17.9211111111111,19713.2222222222,65752.5566666667,7867.36777777778,11559.1166666667,15125.4177777778
